company,car_model,year,kms_driven,fuel_type,transmission,owners,service_history,previous_accidents,insurance,price
tata,tigor,2022.0,84970.0,petrol,manual,,False,False,unknown,567000.0
renault,duster,2017.0,88620.0,diesel,auto,,False,False,unknown,528000.0
toyota,etios,2014.0,140000.0,petrol,manual,,False,False,unknown,266000.0
renault,triber,2021.0,160000.0,petrol,manual,,False,False,unknown,394000.0
toyota,etios liva,2012.0,85560.0,petrol,manual,,False,False,unknown,167000.0
tata,nexon,2022.0,36780.0,diesel,manual,,False,False,unknown,977999.9999999999
renault,triber,2020.0,110000.0,petrol,manual,,False,False,unknown,380000.0
tata,harrier,2022.0,80690.0,diesel,manual,,False,False,unknown,1695000.0
tata,tiago,2017.0,95680.0,diesel,manual,,False,False,unknown,353000.0
tata,harrier,2022.0,55390.0,diesel,manual,,False,False,unknown,1764999.9999999998
hyundai,elite i20,2016.0,56820.0,petrol,manual,,False,False,unknown,350000.0
mahindra,tuv300,2016.0,140000.0,diesel,manual,,False,False,unknown,430000.0
mahindra,xuv 3xo,2024.0,27830.0,petrol,auto,,False,False,unknown,1350000.0
mahindra,xuv700,2023.0,37430.0,petrol,auto,,False,False,unknown,2000000.0
kia,sonet,2020.0,77860.0,petrol,manual,,False,False,unknown,700000.0
toyota,yaris,2021.0,38130.0,petrol,manual,,False,False,unknown,650000.0
hyundai,grand i10,2020.0,8940.0,petrol,manual,,False,False,unknown,471000.0
mahindra,xuv500,2014.0,110000.0,diesel,manual,,False,False,unknown,325000.0
hyundai,grand i10 nios,2021.0,40000.0,petrol,manual,,False,False,unknown,509999.99999999994
maruti,eeco,2019.0,66500.0,petrol,manual,,False,False,unknown,315000.0
ford,ecosport,2018.0,90720.0,diesel,manual,,False,False,unknown,520000.0
hyundai,verna,2021.0,99770.0,diesel,manual,,False,False,unknown,1092000.0
hyundai,creta,2015.0,88480.0,diesel,manual,,False,False,unknown,563000.0
mahindra,xuv700,2023.0,22830.0,diesel,auto,,False,False,unknown,1950000.0
maruti,vitara brezza,2017.0,67420.0,diesel,manual,,False,False,unknown,450000.0
mahindra,xuv500,2015.0,70420.0,diesel,manual,,False,False,unknown,360000.0
kia,seltos,2020.0,79060.0,diesel,manual,,False,False,unknown,950000.0
maruti,baleno,2016.0,100000.0,diesel,manual,,False,False,unknown,359000.0
tata,altroz,2023.0,30270.0,petrol,manual,,False,False,unknown,807000.0
hyundai,grand i10,2017.0,100000.0,diesel,manual,,False,False,unknown,307000.0
mahindra,scorpio classic,2024.0,21230.0,diesel,manual,,False,False,unknown,1823000.0
mahindra,kuv100,2019.0,110000.0,petrol,manual,,False,False,unknown,350000.0
mahindra,scorpio,2014.0,140000.0,diesel,manual,,False,False,unknown,570000.0
tata,harrier,2019.0,86070.0,diesel,manual,,False,False,unknown,1000000.0
maruti,s cross,2019.0,100000.0,diesel,manual,,False,False,unknown,650000.0
mahindra,bolero,2019.0,74920.0,diesel,manual,,False,False,unknown,652000.0
maruti,swift,2018.0,82260.0,diesel,manual,,False,False,unknown,467000.0
honda,city,2019.0,40900.0,petrol,auto,,False,False,unknown,902000.0
tata,nexon,2022.0,30370.0,petrol,manual,,False,False,unknown,856000.0
hyundai,creta,2016.0,95750.0,diesel,auto,,False,False,unknown,575000.0
toyota,innova,2011.0,420000.0,diesel,manual,,False,False,unknown,345000.0
volkswagen,taigun,2022.0,27090.0,petrol,manual,,False,False,unknown,1200000.0
maruti,brezza,2024.0,28460.0,petrol,manual,,False,False,unknown,1031000.0
toyota,innova,2015.0,140000.0,diesel,manual,,False,False,unknown,505000.0
tata,harrier,2019.0,160000.0,diesel,manual,,False,False,unknown,1150000.0
maruti,eeco,2018.0,65360.0,petrol,manual,,False,False,unknown,315000.0
tata,safari storme,2013.0,160000.0,diesel,manual,,False,False,unknown,360000.0
tata,safari,2023.0,32409.0,diesel,auto,,False,False,unknown,1700000.0
tata,harrier,2020.0,45880.0,diesel,manual,,False,False,unknown,1200000.0
volkswagen,polo,2016.0,140000.0,petrol,auto,,False,False,unknown,300000.0
maruti,alto 800,2014.0,120000.0,petrol,manual,,False,False,unknown,143000.0
hyundai,i20,2011.0,90620.0,diesel,manual,,False,False,unknown,151000.0
maruti,swift dzire,2014.0,220000.0,diesel,manual,,False,False,unknown,299000.0
hyundai,santro xing,2011.0,120000.0,petrol,manual,,False,False,unknown,98000.0
ford,figo,2012.0,91990.0,diesel,manual,,False,False,unknown,127000.0
maruti,vitara brezza,2016.0,120000.0,diesel,manual,,False,False,unknown,650000.0
hyundai,elite i20,2019.0,190000.0,diesel,manual,,False,False,unknown,450000.0
maruti,wagon r 1.0,2018.0,88990.0,petrol,manual,,False,False,unknown,285000.0
mahindra,kuv 100 nxt,2018.0,110000.0,petrol,manual,,False,False,unknown,267000.0
hyundai,grand i10,2016.0,54440.0,petrol,manual,,False,False,unknown,396000.0
maruti,swift dzire,2014.0,130000.0,diesel,manual,,False,False,unknown,296000.0
maruti,ciaz,2015.0,71570.0,diesel,manual,,False,False,unknown,466000.0
hyundai,grand i10 nios,2022.0,60740.0,petrol,manual,,False,False,unknown,591000.0
maruti,swift,2020.0,93600.0,petrol,manual,,False,False,unknown,513999.99999999994
hyundai,xcent,2014.0,82830.0,diesel,manual,,False,False,unknown,236000.0
maruti,s presso,2020.0,140000.0,petrol,manual,,False,False,unknown,291000.0
tata,indigo ecs,2014.0,110000.0,diesel,manual,,False,False,unknown,133000.0
maruti,alto,2019.0,23290.0,petrol,manual,,False,False,unknown,268000.0
tata,altroz,2024.0,21490.0,petrol,manual,,False,False,unknown,700000.0
honda,amaze,2020.0,51440.0,petrol,manual,,False,False,unknown,570000.0
maruti,ertiga,2020.0,90600.0,petrol,manual,,False,False,unknown,878999.9999999999
jeep,compass,2018.0,84750.0,diesel,manual,,False,False,unknown,704000.0
volkswagen,tiguan,2017.0,170000.0,diesel,auto,,False,False,unknown,906000.0
maruti,eeco,2023.0,55900.0,petrol,manual,,False,False,unknown,516000.0
honda,city,2014.0,190000.0,petrol,auto,,False,False,unknown,371000.0
tata,harrier,2019.0,81310.0,diesel,manual,,False,False,unknown,910000.0
mg,hector,2019.0,130000.0,petrol,auto,,False,False,unknown,800000.0
honda,city,2021.0,25310.0,petrol,manual,,False,False,unknown,1000000.0
hyundai,new santro,2022.0,17470.0,petrol,manual,,False,False,unknown,529000.0
tata,harrier,2023.0,28920.0,diesel,auto,,False,False,unknown,1909000.0
renault,captur,2017.0,94670.0,diesel,manual,,False,False,unknown,529000.0
kia,syros,2025.0,801.0,petrol,manual,,False,False,unknown,1324000.0
bmw,5 series,2019.0,77050.0,diesel,auto,,False,False,unknown,3000000.0
volkswagen,passat,2012.0,160000.0,diesel,auto,,False,False,unknown,374000.0
volkswagen,virtus,2022.0,46920.0,petrol,auto,,False,False,unknown,1229000.0
audi,q7,2018.0,150000.0,diesel,auto,,False,False,unknown,2400000.0
hyundai,elite i20,2018.0,26130.0,petrol,manual,,False,False,unknown,375000.0
maruti,ertiga,2017.0,64099.0,petrol,manual,,False,False,unknown,550000.0
mg,hector plus,2021.0,65930.0,diesel,manual,,False,False,unknown,1205000.0
mahindra,nuvosport,2016.0,90450.0,diesel,manual,,False,False,unknown,324000.0
hyundai,verna,2010.0,120000.0,diesel,manual,,False,False,unknown,352000.0
maruti,ciaz,2018.0,60020.0,petrol,manual,,False,False,unknown,836999.9999999999
renault,triber,2019.0,32810.0,petrol,manual,,False,False,unknown,450000.0
maruti,ciaz,2020.0,77270.0,petrol,manual,,False,False,unknown,894999.9999999999
honda,city,2022.0,59640.0,diesel,manual,,False,False,unknown,1095000.0
hyundai,creta,2017.0,140000.0,diesel,manual,,False,False,unknown,475000.0
maruti,dzire,2019.0,150000.0,petrol,manual,,False,False,unknown,450000.0
maruti,sx4,2007.0,78540.0,petrol,manual,,False,False,unknown,82000.0
hyundai,eon,2012.0,93230.0,petrol,manual,,False,False,unknown,110000.00000000001
ford,fiesta classic,2012.0,140000.0,diesel,manual,,False,False,unknown,160000.0
maruti,alto k10,2011.0,43980.0,petrol,manual,,False,False,unknown,140000.0
maruti,alto k10,2010.0,110000.0,petrol,manual,,False,False,unknown,82000.0
jeep,compass,2021.0,120000.0,diesel,auto,,False,False,unknown,1400000.0
honda,amaze,2018.0,10370.0,petrol,manual,,False,False,unknown,450000.0
mahindra,xuv300,2019.0,87390.0,diesel,manual,,False,False,unknown,700000.0
maruti,alto 800,2016.0,66430.0,petrol,manual,,False,False,unknown,199000.0
tata,nexon,2019.0,140000.0,petrol,manual,,False,False,unknown,550000.0
mahindra,xuv500,2015.0,79710.0,diesel,manual,,False,False,unknown,600000.0
maruti,new wagon-r,2022.0,36510.0,petrol,manual,,False,False,unknown,639000.0
hyundai,grand i10,2018.0,46800.0,petrol,manual,,False,False,unknown,495000.0
maruti,sx4,2010.0,79860.0,petrol,manual,,False,False,unknown,142000.0
hyundai,elite i20,2018.0,76760.0,petrol,manual,,False,False,unknown,515000.00000000006
honda,wr-v,2020.0,86190.0,diesel,manual,,False,False,unknown,900000.0
maruti,vitara brezza,2017.0,90570.0,diesel,manual,,False,False,unknown,675000.0
renault,kwid,2017.0,48130.0,petrol,auto,,False,False,unknown,252999.99999999997
maruti,swift dzire,2012.0,120000.0,diesel,manual,,False,False,unknown,450000.0
maruti,vitara brezza,2020.0,61890.0,petrol,manual,,False,False,unknown,622000.0
chevrolet,beat,2012.0,50410.0,diesel,manual,,False,False,unknown,117000.0
maruti,ritz,2010.0,4900.0,petrol,manual,,False,False,unknown,135000.0
maruti,swift,2013.0,130000.0,diesel,manual,,False,False,unknown,441000.0
maruti,swift dzire,2013.0,190000.0,diesel,manual,,False,False,unknown,466000.0
maruti,ciaz,2015.0,61380.0,petrol,manual,,False,False,unknown,498000.00000000006
hyundai,i10,2011.0,70030.0,petrol,manual,,False,False,unknown,190000.0
fiat,grand punto,2014.0,190000.0,diesel,manual,,False,False,unknown,227999.99999999997
jeep,compass,2017.0,180000.0,diesel,manual,,False,False,unknown,819000.0
nissan,sunny,2011.0,80370.0,petrol,manual,,False,False,unknown,245000.00000000003
hyundai,eon,2012.0,81730.0,petrol,manual,,False,False,unknown,171000.0
fiat,grand punto,2011.0,100000.0,diesel,manual,,False,False,unknown,129000.0
renault,fluence,2011.0,160000.0,diesel,manual,,False,False,unknown,190000.0
maruti,celerio,2014.0,76870.0,petrol,manual,,False,False,unknown,329000.0
mahindra,xuv500,2019.0,43860.0,diesel,manual,,False,False,unknown,1419000.0
hyundai,verna,2012.0,200000.0,diesel,manual,,False,False,unknown,270000.0
volkswagen,polo,2014.0,130000.0,diesel,manual,,False,False,unknown,293000.0
skoda,rapid,2012.0,90300.0,diesel,manual,,False,False,unknown,356000.0
mahindra,xuv700,2022.0,18970.0,diesel,manual,,False,False,unknown,1692000.0000000002
hyundai,verna,2018.0,56910.0,petrol,manual,,False,False,unknown,710000.0
maruti,celerio,2024.0,15580.0,petrol,auto,,False,False,unknown,650000.0
jeep,compass,2018.0,120000.0,diesel,manual,,False,False,unknown,900000.0
mg,astor,2022.0,32580.0,petrol,auto,,False,False,unknown,1300000.0
chevrolet,captiva,2011.0,110000.0,diesel,manual,,False,False,unknown,284000.0
kia,seltos,2020.0,110000.0,diesel,manual,,False,False,unknown,1200000.0
hyundai,creta,2019.0,48400.0,petrol,manual,,False,False,unknown,858000.0
chevrolet,enjoy,2014.0,98920.0,diesel,manual,,False,False,unknown,324000.0
mahindra,xuv700,2023.0,17390.0,petrol,manual,,False,False,unknown,1850000.0
kia,seltos,2021.0,120000.0,diesel,manual,,False,False,unknown,1011000.0
skoda,slavia,2024.0,15220.0,petrol,auto,,False,False,unknown,1750000.0
ford,figo aspire,2017.0,180000.0,diesel,manual,,False,False,unknown,534000.0
kia,seltos,2020.0,52180.0,petrol,manual,,False,False,unknown,1132000.0
toyota,innova crysta,2016.0,180000.0,diesel,manual,,False,False,unknown,1475000.0
force,motors gurkha,2022.0,41220.0,diesel,manual,,False,False,unknown,1110000.0
bmw,x3,2018.0,91200.0,diesel,auto,,False,False,unknown,2800000.0
kia,sonet,2023.0,67100.0,diesel,manual,,False,False,unknown,1085000.0
tata,harrier,2023.0,32830.0,diesel,manual,,False,False,unknown,1950000.0
hyundai,grand i10,2014.0,90830.0,petrol,manual,,False,False,unknown,450000.0
mahindra,scorpio-n,2022.0,20250.0,petrol,auto,,False,False,unknown,2000000.0
tata,nexon ev,2022.0,53950.0,electric,auto,,False,False,unknown,969000.0
hyundai,i10,2012.0,56970.0,petrol,manual,,False,False,unknown,198000.0
hyundai,accent,2012.0,130000.0,petrol,manual,,False,False,unknown,134000.0
tata,nano,2012.0,44480.0,petrol,manual,,False,False,unknown,50000.0
renault,kiger,2023.0,20170.0,petrol,manual,,False,False,unknown,750000.0
hyundai,i10,2010.0,65190.0,petrol,manual,,False,False,unknown,137000.0
mahindra,thar,2021.0,42480.0,petrol,auto,,False,False,unknown,1044000.0
tata,tiago,2022.0,92850.0,petrol,manual,,False,False,unknown,618000.0
mahindra,xuv300,2021.0,160000.0,diesel,manual,,False,False,unknown,809000.0
maruti,s cross,2020.0,29040.0,petrol,manual,,False,False,unknown,950000.0
maruti,swift,2014.0,89070.0,petrol,manual,,False,False,unknown,322000.0
tata,tigor,2021.0,11710.0,petrol,manual,,False,False,unknown,550000.0
maruti,alto 800,2015.0,160000.0,petrol,manual,,False,False,unknown,284000.0
datsun,redi go,2017.0,190000.0,petrol,manual,,False,False,unknown,227999.99999999997
maruti,omni e,2018.0,98340.0,petrol,manual,,False,False,unknown,287000.0
hyundai,i20,2014.0,98560.0,petrol,manual,,False,False,unknown,299000.0
toyota,glanza,2020.0,120000.0,petrol,manual,,False,False,unknown,600000.0
ford,figo,2014.0,84920.0,petrol,manual,,False,False,unknown,225999.99999999997
tata,indica vista,2014.0,220000.0,diesel,manual,,False,False,unknown,118000.0
maruti,celerio,2022.0,25230.0,petrol,manual,,False,False,unknown,570000.0
maruti,ciaz,2017.0,67870.0,petrol,manual,,False,False,unknown,484999.99999999994
mahindra,xuv500,2011.0,180000.0,diesel,manual,,False,False,unknown,260000.0
volkswagen,vento,2017.0,160000.0,diesel,manual,,False,False,unknown,600000.0
maruti,ritz,2011.0,120000.0,petrol,manual,,False,False,unknown,219000.0
hyundai,i20,2012.0,130000.0,diesel,manual,,False,False,unknown,285000.0
maruti,s cross,2017.0,100000.0,diesel,manual,,False,False,unknown,688000.0
maruti,sx4,2011.0,110000.0,diesel,manual,,False,False,unknown,173000.0
ford,ecosport,2017.0,84710.0,diesel,manual,,False,False,unknown,684000.0
renault,duster,2013.0,75730.0,diesel,manual,,False,False,unknown,327000.0
maruti,dzire,2022.0,64519.0,petrol,manual,,False,False,unknown,700000.0
renault,duster,2013.0,180000.0,diesel,manual,,False,False,unknown,325000.0
hyundai,exter,2024.0,50630.0,petrol,manual,,False,False,unknown,875000.0
ford,ecosport,2013.0,220000.0,diesel,manual,,False,False,unknown,394000.0
toyota,glanza,2021.0,51140.0,petrol,manual,,False,False,unknown,625000.0
maruti,baleno,2017.0,28010.0,petrol,manual,,False,False,unknown,600000.0
toyota,urban cruiser,2022.0,51990.0,petrol,manual,,False,False,unknown,851000.0
tata,harrier,2019.0,140000.0,diesel,manual,,False,False,unknown,1381000.0
renault,duster,2013.0,220000.0,diesel,manual,,False,False,unknown,377000.0
mahindra,bolero neo,2021.0,130000.0,diesel,manual,,False,False,unknown,1050000.0
ford,endeavour,2019.0,100000.0,diesel,manual,,False,False,unknown,2000000.0
mahindra,xuv300,2021.0,140000.0,diesel,manual,,False,False,unknown,900000.0
hyundai,i10,2015.0,84650.0,petrol,manual,,False,False,unknown,274000.0
maruti,wagon r 1.0,2012.0,56430.0,petrol,manual,,False,False,unknown,183000.0
maruti,wagon r 1.0,2014.0,190000.0,petrol,manual,,False,False,unknown,150000.0
toyota,etios,2011.0,79250.0,petrol,manual,,False,False,unknown,225999.99999999997
chevrolet,beat,2010.0,110000.0,petrol,manual,,False,False,unknown,79000.0
honda,city,2011.0,97850.0,petrol,manual,,False,False,unknown,159000.0
hyundai,i10,2010.0,110000.0,petrol,manual,,False,False,unknown,127000.0
maruti,alto,2010.0,110000.0,petrol,manual,,False,False,unknown,60000.0
maruti,wagon r 1.0,2017.0,47630.0,petrol,manual,,False,False,unknown,286000.0
hyundai,grand i10,2016.0,86360.0,diesel,manual,,False,False,unknown,355000.0
maruti,alto,2019.0,73350.0,petrol,manual,,False,False,unknown,303000.0
ford,ecosport,2018.0,76960.0,diesel,manual,,False,False,unknown,619000.0
maruti,ciaz,2017.0,100000.0,petrol,manual,,False,False,unknown,484000.0
maruti,celerio,2018.0,83680.0,petrol,auto,,False,False,unknown,379000.0
toyota,glanza,2025.0,2680.0,petrol,auto,,False,False,unknown,1019999.9999999999
maruti,eeco,2018.0,84960.0,petrol,manual,,False,False,unknown,379000.0
mg,hector plus,2021.0,87050.0,petrol,manual,,False,False,unknown,1432000.0
volvo,s60,2015.0,110000.0,diesel,auto,,False,False,unknown,923000.0
hyundai,creta,2015.0,82370.0,petrol,manual,,False,False,unknown,650000.0
toyota,innova,2013.0,130000.0,diesel,manual,,False,False,unknown,530000.0
maruti,dzire,2022.0,67540.0,petrol,auto,,False,False,unknown,640000.0
maruti,alto k10,2011.0,65030.0,petrol,manual,,False,False,unknown,122000.0
tata,tigor,2023.0,14240.0,petrol,manual,,False,False,unknown,614000.0
tata,punch,2024.0,42110.0,petrol,manual,,False,False,unknown,735000.0
hyundai,creta,2016.0,79010.0,diesel,manual,,False,False,unknown,882000.0
hyundai,venue,2020.0,27690.0,petrol,manual,,False,False,unknown,730000.0
mahindra,xuv700,2022.0,91810.0,diesel,manual,,False,False,unknown,1550000.0
mg,astor,2022.0,20120.0,petrol,manual,,False,False,unknown,1013000.0000000001
mahindra,bolero neo,2023.0,82540.0,diesel,manual,,False,False,unknown,890000.0
tata,bolt,2016.0,31030.0,petrol,manual,,False,False,unknown,276000.0
hyundai,eon,2017.0,45700.0,petrol,manual,,False,False,unknown,250000.0
hyundai,eon,2014.0,61920.0,petrol,manual,,False,False,unknown,212000.0
maruti,baleno,2021.0,6220.0,petrol,manual,,False,False,unknown,500000.0
hyundai,i20 active,2019.0,64610.0,petrol,manual,,False,False,unknown,500000.0
mahindra,kuv100,2017.0,30710.0,petrol,manual,,False,False,unknown,250000.0
hyundai,verna,2012.0,99920.0,petrol,manual,,False,False,unknown,258000.0
tata,bolt,2015.0,49330.0,petrol,manual,,False,False,unknown,204999.99999999997
maruti,ertiga,2019.0,94570.0,petrol,manual,,False,False,unknown,700000.0
toyota,etios,2013.0,76300.0,diesel,manual,,False,False,unknown,221000.0
maruti,alto 800,2016.0,18340.0,petrol,manual,,False,False,unknown,303000.0
renault,kwid,2016.0,25860.0,petrol,manual,,False,False,unknown,250000.0
maruti,ertiga,2014.0,39060.0,petrol,manual,,False,False,unknown,400000.0
renault,triber,2020.0,66200.0,petrol,manual,,False,False,unknown,395000.0
datsun,go plus,2015.0,83100.0,petrol,manual,,False,False,unknown,140000.0
maruti,wagon r 1.0,2015.0,41960.0,petrol,manual,,False,False,unknown,197000.0
maruti,zen estilo,2010.0,110000.0,petrol,manual,,False,False,unknown,120000.0
kia,sonet,2020.0,89450.0,diesel,manual,,False,False,unknown,600000.0
maruti,zen estilo,2011.0,110000.0,petrol,manual,,False,False,unknown,100000.0
maruti,zen estilo,2010.0,96110.0,petrol,manual,,False,False,unknown,110000.00000000001
maruti,swift,2017.0,43110.0,diesel,manual,,False,False,unknown,355000.0
hyundai,i10,2009.0,55040.0,petrol,manual,,False,False,unknown,178000.0
renault,kwid,2018.0,11080.0,petrol,manual,,False,False,unknown,229999.99999999997
maruti,zen estilo,2010.0,58910.0,petrol,manual,,False,False,unknown,80000.0
honda,city,2010.0,50590.0,petrol,manual,,False,False,unknown,126000.0
maruti,wagon r 1.0,2012.0,33580.0,petrol,manual,,False,False,unknown,150000.0
maruti,ritz,2011.0,38360.0,petrol,manual,,False,False,unknown,162000.0
mahindra,xuv500,2014.0,89120.0,diesel,manual,,False,False,unknown,378000.0
hyundai,eon,2012.0,39530.0,petrol,manual,,False,False,unknown,145000.0
maruti,alto,2010.0,130000.0,petrol,manual,,False,False,unknown,100000.0
maruti,zen estilo,2006.0,180000.0,petrol,manual,,False,False,unknown,62000.0
renault,kwid,2016.0,22920.0,petrol,manual,,False,False,unknown,250000.0
hyundai,creta,2016.0,51110.0,diesel,manual,,False,False,unknown,600000.0
chevrolet,spark,2011.0,25970.0,petrol,manual,,False,False,unknown,70000.0
hyundai,elite i20,2015.0,36850.0,petrol,manual,,False,False,unknown,340000.0
renault,triber,2019.0,27960.0,petrol,manual,,False,False,unknown,430000.0
tata,tiago,2020.0,59860.0,petrol,auto,,False,False,unknown,471000.0
kia,carens,2023.0,29660.0,petrol,auto,,False,False,unknown,1500000.0
maruti,swift,2021.0,22640.0,petrol,manual,,False,False,unknown,530000.0
hyundai,elite i20,2015.0,52700.0,petrol,manual,,False,False,unknown,352000.0
nissan,magnite,2023.0,23540.0,petrol,manual,,False,False,unknown,752000.0
ford,ecosport,2016.0,53760.0,diesel,manual,,False,False,unknown,380000.0
mahindra,xuv500,2016.0,56860.0,diesel,manual,,False,False,unknown,501999.99999999994
mahindra,xuv500,2017.0,110000.0,diesel,manual,,False,False,unknown,673000.0
volkswagen,polo,2015.0,38260.0,petrol,manual,,False,False,unknown,400000.0
maruti,xl6,2023.0,19170.0,petrol,auto,,False,False,unknown,1226000.0
ford,new figo,2015.0,77200.0,petrol,manual,,False,False,unknown,293000.0
tata,nexon,2024.0,6090.0,petrol,manual,,False,False,unknown,1159000.0
honda,city,2016.0,91410.0,diesel,manual,,False,False,unknown,430999.99999999994
kia,sonet,2024.0,3050.0,petrol,manual,,False,False,unknown,900000.0
mahindra,alturas g4,2019.0,22310.0,diesel,auto,,False,False,unknown,1950000.0
hyundai,venue,2022.0,15990.0,petrol,manual,,False,False,unknown,900000.0
maruti,ciaz,2020.0,45330.0,petrol,manual,,False,False,unknown,553000.0
maruti,ertiga,2018.0,33940.0,petrol,manual,,False,False,unknown,650000.0
skoda,rapid,2019.0,60010.0,diesel,manual,,False,False,unknown,850000.0
mahindra,bolero,2017.0,140000.0,diesel,manual,,False,False,unknown,570000.0
maruti,s presso,2021.0,24460.0,petrol,manual,,False,False,unknown,392000.0
maruti,dzire,2017.0,82690.0,petrol,manual,,False,False,unknown,450000.0
tata,altroz,2023.0,34980.0,diesel,manual,,False,False,unknown,716000.0
maruti,swift,2014.0,92830.0,petrol,manual,,False,False,unknown,297000.0
nissan,magnite,2023.0,23410.0,petrol,manual,,False,False,unknown,592000.0
renault,kwid,2023.0,15500.0,petrol,auto,,False,False,unknown,626000.0
hyundai,santro xing,2010.0,120000.0,petrol,manual,,False,False,unknown,65000.0
hyundai,verna,2011.0,90830.0,diesel,manual,,False,False,unknown,158000.0
maruti,swift,2014.0,100000.0,petrol,manual,,False,False,unknown,346000.0
maruti,wagon r 1.0,2011.0,160000.0,petrol,manual,,False,False,unknown,149000.0
hyundai,grand i10 nios,2020.0,120000.0,petrol,manual,,False,False,unknown,420000.0
tata,hexa,2017.0,130000.0,diesel,auto,,False,False,unknown,749000.0
hyundai,grand i10,2015.0,91590.0,petrol,manual,,False,False,unknown,297000.0
hyundai,accent,2010.0,120000.0,petrol,manual,,False,False,unknown,97000.0
hyundai,verna,2013.0,82770.0,diesel,manual,,False,False,unknown,246000.0
maruti,alto 800,2016.0,75500.0,petrol,manual,,False,False,unknown,195000.0
renault,kwid,2015.0,88450.0,petrol,manual,,False,False,unknown,163000.0
maruti,ignis,2017.0,130000.0,diesel,manual,,False,False,unknown,347000.0
maruti,wagon r 1.0,2011.0,150000.0,petrol,manual,,False,False,unknown,155000.0
maruti,ignis,2019.0,77810.0,petrol,manual,,False,False,unknown,384000.0
maruti,vitara brezza,2018.0,81700.0,diesel,manual,,False,False,unknown,572000.0
hyundai,verna,2013.0,100000.0,diesel,manual,,False,False,unknown,270000.0
maruti,swift,2024.0,17430.0,petrol,manual,,False,False,unknown,852999.9999999999
hyundai,creta,2019.0,190000.0,diesel,manual,,False,False,unknown,692000.0
mahindra,tuv300,2016.0,140000.0,diesel,manual,,False,False,unknown,387000.0
kia,sonet,2023.0,18970.0,diesel,manual,,False,False,unknown,1208000.0
citroen,c3,2023.0,12490.0,petrol,manual,,False,False,unknown,692000.0
skoda,kushaq,2023.0,21160.0,petrol,manual,,False,False,unknown,1415000.0
maruti,vitara brezza,2016.0,92920.0,diesel,manual,,False,False,unknown,632000.0
mahindra,tuv300,2019.0,85130.0,diesel,manual,,False,False,unknown,699000.0
kia,seltos,2021.0,110000.0,petrol,auto,,False,False,unknown,1000000.0
tata,tiago,2019.0,35240.0,petrol,auto,,False,False,unknown,453000.0
tata,nexon ev,2022.0,65730.0,electric,auto,,False,False,unknown,1210000.0
kia,seltos,2021.0,99120.0,diesel,auto,,False,False,unknown,1370000.0
kia,sonet,2022.0,86960.0,diesel,auto,,False,False,unknown,1100000.0
skoda,rapid,2020.0,93550.0,petrol,manual,,False,False,unknown,550000.0
maruti,eeco,2020.0,150000.0,petrol,manual,,False,False,unknown,529000.0
chevrolet,tavera,2010.0,390000.0,diesel,manual,,False,False,unknown,243000.00000000003
hyundai,grand i10,2014.0,120000.0,petrol,auto,,False,False,unknown,350000.0
maruti,ritz,2010.0,19670.0,petrol,manual,,False,False,unknown,200000.0
maruti,swift,2011.0,56320.0,petrol,manual,,False,False,unknown,140000.0
hyundai,i20,2011.0,150000.0,diesel,manual,,False,False,unknown,304000.0
tata,nexon,2024.0,15780.0,petrol,manual,,False,False,unknown,1100000.0
chevrolet,tavera,2012.0,140000.0,diesel,manual,,False,False,unknown,336000.0
mahindra,marazzo,2018.0,120000.0,diesel,manual,,False,False,unknown,623000.0
hyundai,aura,2024.0,31460.0,petrol,manual,,False,False,unknown,825000.0
toyota,corolla altis,2015.0,65590.0,petrol,auto,,False,False,unknown,650000.0
maruti,dzire,2020.0,18370.0,petrol,manual,,False,False,unknown,750000.0
kia,sonet,2021.0,58420.0,diesel,auto,,False,False,unknown,875000.0
kia,seltos,2021.0,58890.0,diesel,auto,,False,False,unknown,1600000.0
tata,harrier,2023.0,17490.0,diesel,auto,,False,False,unknown,2050000.0
datsun,go,2014.0,180000.0,petrol,manual,,False,False,unknown,96000.0
kia,sonet,2023.0,34330.0,diesel,manual,,False,False,unknown,1166000.0
maruti,celerio,2017.0,120000.0,petrol,manual,,False,False,unknown,240000.0
maruti,alto k10,2024.0,1530.0,petrol,manual,,False,False,unknown,450000.0
hyundai,grand i10 nios,2020.0,40390.0,petrol,manual,,False,False,unknown,450000.0
maruti,baleno,2019.0,69830.0,petrol,manual,,False,False,unknown,450000.0
mahindra,bolero,2021.0,79620.0,diesel,manual,,False,False,unknown,848000.0
maruti,ertiga,2018.0,78270.0,petrol,manual,,False,False,unknown,680000.0
maruti,swift dzire,2010.0,200000.0,petrol,manual,,False,False,unknown,142000.0
maruti,s presso,2021.0,97200.0,petrol,manual,,False,False,unknown,455999.99999999994
hyundai,creta,2016.0,100000.0,diesel,auto,,False,False,unknown,700000.0
mahindra,xuv500,2017.0,140000.0,diesel,manual,,False,False,unknown,500000.0
maruti,new wagon-r,2019.0,89100.0,petrol,manual,,False,False,unknown,371000.0
hyundai,i10,2010.0,83620.0,petrol,manual,,False,False,unknown,100000.0
nissan,magnite,2021.0,72200.0,petrol,manual,,False,False,unknown,466000.0
hyundai,venue,2021.0,75790.0,petrol,manual,,False,False,unknown,679000.0
maruti,ciaz,2018.0,84920.0,petrol,manual,,False,False,unknown,505000.0
mahindra,xuv500,2016.0,140000.0,diesel,manual,,False,False,unknown,547000.0
